Position,"Track Name",Artist,Streams,URL
57,Happier,"Ed Sheeran",54171,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
58,"Genius - with Sia, Diplo & Labrinth",Sia,52648,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
59,"Dazed & Confused",Ruel,52616,https://open.spotify.com/track/2pyjbGTpJCPjMYwCbdymiF
60,Mine,Bazzi,50897,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
61,"Lost In Japan","Shawn Mendes",50896,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
62,"Candy Paint","Post Malone",50791,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
63,"Plug Walk","Rich The Kid",49605,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
64,"Young Dumb & Broke",Khalid,48562,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
65,"No Place","RÜFÜS DU SOL",47231,https://open.spotify.com/track/5DVVw9e4D656vURT3pfnjg
66,Havana,"Camila Cabello",47011,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
67,"River (feat. Ed Sheeran)",Eminem,46766,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
68,Stay,"Post Malone",46152,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
69,"New Rules","Dua Lipa",46036,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
70,"A$AP Forever REMIX","A$AP Rocky",45894,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq
71,"Feel It Still","Portugal. The Man",45395,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
72,HUMBLE.,"Kendrick Lamar",44362,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
73,Wolves,"Selena Gomez",44180,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
74,"Say You Won't Let Go","James Arthur",43733,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
75,"Jocelyn Flores",XXXTENTACION,43632,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
76,Chateau,"Angus & Julia Stone",43436,https://open.spotify.com/track/1LIbTjMdFP15jIXGkcICSU
77,"Walk It Talk It",Migos,43380,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
78,Chun-Li,"Nicki Minaj",43083,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
79,"Jump (with Trippie Redd)","Julia Michaels",42860,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
80,"Need You","Flight Facilities",42483,https://open.spotify.com/track/0L0VMu7ovN7rmTtC8QQrqj
81,Silence,Marshmello,42421,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
82,Perfect,"Ed Sheeran",41868,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
83,"Mr. Brightside","The Killers",41368,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
84,"Too Good At Goodbyes","Sam Smith",41018,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
85,"Pray For Me (with Kendrick Lamar)","The Weeknd",40424,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
86,Delicate,"Taylor Swift",40029,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
87,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",39708,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
88,1-800-273-8255,Logic,39263,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
89,"Ric Flair Drip (& Metro Boomin)",Offset,39230,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
90,NUMB,"Hayden James",39128,https://open.spotify.com/track/4bJzIbze97tZwCxxMw4hx9
91,"Fallin' All In You","Shawn Mendes",39068,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb
92,"Spoil My Night (feat. Swae Lee)","Post Malone",39058,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
93,"Let You Down",NF,38941,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
94,KOD,"J. Cole",38779,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
95,Familiar,"Liam Payne",38763,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
96,"Like To Be You feat. Julia Michaels","Shawn Mendes",38599,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
97,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",38339,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
98,"I Like Me Better",Lauv,38192,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
99,"Never Be the Same","Camila Cabello",37765,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
100,"Rich & Sad","Post Malone",37315,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
101,"ocean eyes","Billie Eilish",36618,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
102,Church,"Alison Wonderland",36278,https://open.spotify.com/track/2T7YFzXIZZcfv98uDY8U9T
103,"All Girls Are The Same","Juice WRLD",36238,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
104,"This Is Me","Keala Settle",36082,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
105,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,35971,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
106,Thunder,"Imagine Dragons",35501,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
107,"XO TOUR Llif3","Lil Uzi Vert",35471,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
108,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",35440,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
109,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",35318,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
110,TATI,6ix9ine,35071,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
111,"Go Bang",Pnau,34939,https://open.spotify.com/track/6PKxFkewPt55P5ao5tVS5o
112,"Fukk Sleep","A$AP Rocky",34775,https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt
113,Congratulations,"Post Malone",34457,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
114,"Drift Away","Sons Of Zion",34403,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
115,Redbone,"Childish Gambino",34127,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
116,"Be Careful","Cardi B",34062,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
117,"Because I Had You","Shawn Mendes",33943,https://open.spotify.com/track/7hlhojpax9zg2FNdBLY5ox
118,"Over Now","Post Malone",33381,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
119,Mutual,"Shawn Mendes",33289,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT
120,Believer,"Imagine Dragons",33275,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
121,"Particular Taste","Shawn Mendes",33118,https://open.spotify.com/track/1mmAqhLcvPrknbslMiDlyU
122,"Jackie Chan",Tiësto,32781,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
123,"Drink About",Seeb,32348,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC
124,"Glorious (feat. Skylar Grey)",Macklemore,32266,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
125,"One Dance",Drake,32166,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
126,Why,"Shawn Mendes",32150,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I
127,Location,Khalid,32116,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
128,"Rewrite The Stars","Zac Efron",31821,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
129,Closer,"The Chainsmokers",31793,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
130,JAPAN,"Famous Dex",31445,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
131,"I Miss You (feat. Julia Michaels)","Clean Bandit",31384,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
132,"Let Her Go",Passenger,31078,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
133,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",30872,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
134,"The Night We Met","Lord Huron",30842,https://open.spotify.com/track/24MGEzm6xAO1nFgVVp37YI
135,Queen,"Shawn Mendes",30785,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW
136,"Perfectly Wrong","Shawn Mendes",30647,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl
137,Halo,Beyoncé,30264,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
138,"Same Bitches (feat. G-Eazy & YG)","Post Malone",30176,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
139,"I'm Yours","Jason Mraz",30071,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
140,"Late Nights","Carmouflage Rose",29954,https://open.spotify.com/track/1rXLdF4ATUiDQ8XuSNjRze
141,"Castle on the Hill","Ed Sheeran",29937,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
142,Changa,Pnau,29920,https://open.spotify.com/track/3ehecZpp1cq7CFa8BHZPFj
143,Unforgettable,"French Montana",29867,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
144,"Say Something","Justin Timberlake",29506,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
145,"Thinking Out Loud","Ed Sheeran",29499,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
146,"Sorry Not Sorry","Demi Lovato",29473,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
147,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",29260,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
148,"Plain Jane","A$AP Ferg",28919,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
149,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",28749,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
150,Africa,Toto,28581,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
151,Moonlight,XXXTENTACION,28388,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
152,changes,XXXTENTACION,28227,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
153,"Do Right",Glades,28210,https://open.spotify.com/track/2UKlQpdnS6IGY1bpGi1d4e
154,"What Lovers Do (feat. SZA)","Maroon 5",28201,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
155,"Bodak Yellow","Cardi B",28022,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
156,"Something Just Like This","The Chainsmokers",27956,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
157,Starboy,"The Weeknd",27934,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
158,"Stir Fry",Migos,27865,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
159,"When You're Ready","Shawn Mendes",27741,https://open.spotify.com/track/03vyB3AHCuEGfhh7wPc7Yf
160,"Wake Me Up - Radio Edit",Avicii,27687,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
161,"92 Explorer","Post Malone",27603,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
162,"Done For Me (feat. Kehlani)","Charlie Puth",27547,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
163,"Tony Tone","A$AP Rocky",27478,https://open.spotify.com/track/52eYVUkFTOVozbVFIaFrnV
164,"There's Nothing Holdin' Me Back","Shawn Mendes",27281,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
165,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",27237,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
166,"Galway Girl","Ed Sheeran",27108,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
167,"Never Be Like You",Flume,27060,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
168,"New Light","John Mayer",27003,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
169,"Zack And Codeine","Post Malone",26990,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
170,"Wonderwall - Remastered",Oasis,26903,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
171,Photograph,"Ed Sheeran",26799,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
172,"If You Know You Know","Pusha T",26639,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
173,"Everybody Dies In Their Nightmares",XXXTENTACION,26617,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
174,"What I Need (feat. Kehlani)","Hayley Kiyoko",26611,https://open.spotify.com/track/5nFyaoBWwwMJ9fv33tZ2MB
175,"I'll Be There","Jess Glynne",26577,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
176,Riptide,"Vance Joy",26382,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
177,"i hate u, i love u (feat. olivia o'brien)",gnash,26312,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
178,"Buck Shots","A$AP Rocky",26218,https://open.spotify.com/track/6ImrWnhjEOw5re3cGLMIHJ
179,"Most Girls","Hailee Steinfeld",26170,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
180,goosebumps,"Travis Scott",26113,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
181,"How Long","Charlie Puth",26021,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
182,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",25964,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
183,Heaven,"Julia Michaels",25937,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
184,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,25801,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
185,Anywhere,"Rita Ora",25685,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
186,"Distorted Records","A$AP Rocky",25609,https://open.spotify.com/track/57q6BgYP4gN6hPQViCB3um
187,"Dusk Till Dawn - Radio Edit",ZAYN,25442,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
188,"Chasing Cars","Snow Patrol",25439,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
189,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,25254,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
190,Attention,"Charlie Puth",25229,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
191,"Despacito - Remix","Luis Fonsi",25222,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
192,"Strip That Down","Liam Payne",25113,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
193,1955,"Hilltop Hoods",24986,https://open.spotify.com/track/6oSmp7qnvAxUXeUKhl67a6
194,"Him & I (with Halsey)",G-Eazy,24888,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
195,"The Greatest Show","Hugh Jackman",24798,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
196,"Golden Age","Fergus James",24781,https://open.spotify.com/track/6WINes0Sf8PDaiihl2EqB3
197,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",24773,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
198,"Counting Stars",OneRepublic,24654,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T
199,Crazy,"Gnarls Barkley",24523,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
200,"Let It Go","James Bay",24457,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
